date,BRK-B,JPM
2013-11-07,113.83000183105469,37.00950622558594
2013-11-08,115.87999725341797,38.66472625732422
2013-11-11,115.6500015258789,38.76504898071289
2013-11-12,114.20999908447266,38.67190933227539
2013-11-13,114.80999755859375,38.7937126159668
2013-11-14,115.69000244140625,38.980018615722656
2013-11-15,116.30000305175781,39.316795349121094
2013-11-18,115.9000015258789,39.940185546875
2013-11-19,115.83999633789062,40.23396682739258
2013-11-20,114.9000015258789,40.1981315612793
2013-11-21,116.41999816894531,41.00065994262695
2013-11-22,116.95999908447266,41.17262649536133
2013-11-25,115.62999725341797,41.30879211425781
2013-11-26,116.58000183105469,40.9648323059082
2013-11-27,116.58000183105469,41.18696212768555
2013-11-29,116.52999877929688,41.00065994262695
2013-12-02,115.33000183105469,40.82869338989258
2013-12-03,114.79000091552734,40.74271011352539
2013-12-04,115.30000305175781,40.97916793823242
2013-12-05,114.95999908447266,39.99750900268555
2013-12-06,116.66000366210938,40.16948318481445
2013-12-09,117.13999938964844,40.491912841796875
2013-12-10,115.61000061035156,40.6280632019043
2013-12-11,114.51000213623047,40.176639556884766
2013-12-12,114.37999725341797,40.348602294921875
2013-12-13,114.05999755859375,40.248294830322266
2013-12-16,113.95999908447266,40.42743682861328
2013-12-17,113.62999725341797,39.92585372924805
2013-12-18,116.13999938964844,41.014991760253906
2013-12-19,116.36000061035156,41.00783157348633
2013-12-20,115.5999984741211,41.34461212158203
2013-12-23,117.04000091552734,41.73153305053711
2013-12-24,117.43000030517578,41.738712310791016
2013-12-26,117.98999786376953,41.702877044677734
2013-12-27,118.0,41.65988540649414
2013-12-30,118.04000091552734,41.52375793457031
2013-12-31,118.55999755859375,41.90351486206055
2014-01-02,117.5,41.98283767700195
2014-01-03,117.56999969482422,42.307403564453125
2014-01-06,116.27999877929688,42.552616119384766
2014-01-07,116.19000244140625,42.06218338012695
2014-01-08,115.33999633789062,42.4588623046875
2014-01-09,115.31999969482422,42.379520416259766
2014-01-10,114.97000122070312,42.18479919433594
2014-01-13,114.01000213623047,41.61502456665039
2014-01-14,114.95999908447266,41.64386749267578
2014-01-15,115.8499984741211,42.9060173034668
2014-01-16,115.23999786376953,42.545406341552734
2014-01-17,115.06999969482422,41.91072082519531
2014-01-21,115.1500015258789,41.95399856567383
2014-01-22,115.26000213623047,41.535682678222656
2014-01-23,113.5,40.7279052734375
2014-01-24,111.80999755859375,39.73260498046875
2014-01-27,111.5,39.73260498046875
2014-01-28,112.01000213623047,40.201412200927734
2014-01-29,111.27999877929688,40.049949645996094
2014-01-30,113.0,40.38893127441406
2014-01-31,111.5999984741211,39.92733383178711
2014-02-03,108.98999786376953,39.17005157470703
2014-02-04,109.12999725341797,39.631629943847656
2014-02-05,108.77999877929688,39.819156646728516
2014-02-06,110.16000366210938,40.735111236572266
2014-02-07,112.61000061035156,40.83608627319336
2014-02-10,112.61000061035156,40.922637939453125
2014-02-11,113.61000061035156,41.4202880859375
2014-02-12,113.30000305175781,41.48522186279297
2014-02-13,114.69999694824219,41.853031158447266
2014-02-14,114.94999694824219,41.939571380615234
2014-02-18,114.7300033569336,42.18479919433594
2014-02-19,113.36000061035156,41.29766845703125
2014-02-20,113.0999984741211,41.52848434448242
2014-02-21,113.18000030517578,41.550113677978516
2014-02-24,113.19999694824219,41.853031158447266
2014-02-25,113.94000244140625,41.131805419921875
2014-02-26,113.69999694824219,40.92984390258789
2014-02-27,114.58000183105469,40.886573791503906
2014-02-28,115.77999877929688,40.98033905029297
2014-03-03,116.05999755859375,40.54039001464844
2014-03-04,118.56999969482422,41.29766845703125
2014-03-05,118.9800033569336,41.94678497314453
2014-03-06,121.19999694824219,42.48049545288086
2014-03-07,122.66999816894531,42.84111404418945
2014-03-10,124.0999984741211,42.696868896484375
2014-03-11,124.69000244140625,41.968421936035156
2014-03-12,125.16999816894531,41.77369689941406
2014-03-13,123.61000061035156,41.4130744934082
2014-03-14,122.51000213623047,40.96590805053711
2014-03-17,123.36000061035156,41.52848434448242
2014-03-18,123.27999877929688,41.874664306640625
2014-03-19,122.62000274658203,42.047752380371094
2014-03-20,124.44000244140625,43.35319137573242
2014-03-21,125.19999694824219,43.396453857421875
2014-03-24,124.31999969482422,44.045555114746094
2014-03-25,124.47000122070312,43.94458770751953
2014-03-26,123.01000213623047,43.20172882080078
2014-03-27,123.47000122070312,43.21614456176758
2014-03-28,123.52999877929688,43.302696228027344
2014-03-31,124.97000122070312,43.785926818847656
2014-04-01,124.87999725341797,43.7570686340332
2014-04-02,124.47000122070312,43.894962310791016
2014-04-03,124.30999755859375,44.02561569213867
2014-04-04,123.9000015258789,43.40870666503906
2014-04-07,123.12000274658203,42.820823669433594
2014-04-08,123.12999725341797,42.71195602416992
2014-04-09,124.01000213623047,43.01678466796875
2014-04-10,122.2699966430664,41.65958023071289
2014-04-11,121.69999694824219,40.13544464111328
2014-04-14,122.29000091552734,39.88867950439453
2014-04-15,123.7699966430664,39.77256393432617
2014-04-16,126.0,40.10641860961914
2014-04-17,127.18000030517578,40.07738494873047
2014-04-21,126.5,39.939491271972656
2014-04-22,127.1500015258789,40.505592346191406
2014-04-23,127.19999694824219,40.679779052734375
2014-04-24,126.94999694824219,40.781375885009766
2014-04-25,127.26000213623047,40.42576217651367
2014-04-28,127.69999694824219,40.273345947265625
2014-04-29,128.49000549316406,40.716060638427734
2014-04-30,128.85000610351562,40.62898254394531
2014-05-01,129.05999755859375,40.44027328491211
2014-05-02,128.08999633789062,40.33866882324219
2014-05-05,126.61000061035156,39.35161209106445
2014-05-06,124.66999816894531,38.71294021606445
2014-05-07,127.44999694824219,39.22822189331055
2014-05-08,126.66999816894531,39.453224182128906
2014-05-09,127.33999633789062,39.199195861816406
2014-05-12,127.29000091552734,39.6636962890625
2014-05-13,127.88999938964844,39.641929626464844
2014-05-14,127.52999877929688,39.453224182128906
2014-05-15,126.36000061035156,38.836299896240234
2014-05-16,126.86000061035156,38.69116973876953
2014-05-19,127.12999725341797,39.06855392456055
2014-05-20,126.05999755859375,38.988712310791016
2014-05-21,126.66000366210938,39.27903747558594
2014-05-22,126.9800033569336,39.59110641479492
2014-05-23,126.80000305175781,39.576602935791016
2014-05-27,127.5199966430664,40.01933670043945
2014-05-28,127.45999908447266,40.24432373046875
2014-05-29,128.11000061035156,40.44027328491211
2014-05-30,128.33999633789062,40.331417083740234
2014-06-02,127.87999725341797,40.17174530029297
2014-06-03,126.93000030517578,40.35316848754883
2014-06-04,127.2300033569336,40.41122817993164
2014-06-05,128.1999969482422,41.10072326660156
2014-06-06,128.64999389648438,41.347503662109375
2014-06-09,127.98999786376953,41.67409133911133
2014-06-10,128.25,42.02246856689453
2014-06-11,128.22000122070312,41.56523132324219
2014-06-12,127.27999877929688,41.39830780029297
2014-06-13,126.54000091552734,41.39830780029297
2014-06-16,126.1500015258789,41.27492904663086
2014-06-17,126.02999877929688,41.67409133911133
2014-06-18,127.16999816894531,41.93537521362305
2014-06-19,127.25,41.58700942993164
2014-06-20,126.73999786376953,41.7684440612793
2014-06-23,126.66999816894531,42.23293685913086
2014-06-24,126.77999877929688,41.67409133911133
2014-06-25,127.12999725341797,41.75392532348633
2014-06-26,127.0999984741211,41.65232467651367
2014-06-27,127.31999969482422,41.75392532348633
2014-06-30,126.55999755859375,41.81924819946289
2014-07-01,127.23999786376953,42.07504653930664
2014-07-02,127.7300033569336,41.63654708862305
2014-07-03,129.3000030517578,41.69500732421875
2014-07-07,128.6999969482422,41.417274475097656
2014-07-08,128.22000122070312,40.7522087097168
2014-07-09,128.75,40.94223403930664
2014-07-10,128.4499969482422,40.606048583984375
2014-07-11,128.6300048828125,40.78145217895508
2014-07-14,128.97999572753906,41.13955307006836
2014-07-15,128.49000549316406,42.586639404296875
2014-07-16,128.11000061035156,42.90822219848633
2014-07-17,126.5199966430664,42.28700256347656
2014-07-18,128.27999877929688,42.55741882324219
2014-07-21,128.5800018310547,42.56471633911133
2014-07-22,128.4199981689453,42.87897491455078
2014-07-23,128.1300048828125,43.12016296386719
2014-07-24,128.35000610351562,43.244407653808594
2014-07-25,127.55000305175781,43.12747573852539
2014-07-28,128.3699951171875,43.25902557373047
2014-07-29,127.36000061035156,42.8570556640625
2014-07-30,127.73999786376953,43.054386138916016
2014-07-31,125.43000030517578,42.14813232421875
2014-08-01,125.83000183105469,41.27841567993164
2014-08-04,129.72000122070312,41.40266036987305
2014-08-05,127.98999786376953,40.97147750854492
2014-08-06,129.11000061035156,41.0957145690918
2014-08-07,128.9499969482422,40.86183547973633
2014-08-08,130.89999389648438,41.17609405517578
2014-08-11,131.9499969482422,41.16148376464844
2014-08-12,133.05999755859375,41.183414459228516
2014-08-13,133.0800018310547,41.45383071899414
2014-08-14,135.3000030517578,41.64384078979492
2014-08-15,134.33999633789062,41.475746154785156
2014-08-18,135.02999877929688,41.82656478881836
2014-08-19,134.89999389648438,42.06773376464844
2014-08-20,134.91000366210938,42.1262092590332
2014-08-21,136.80999755859375,42.754730224609375
2014-08-22,135.75,42.747440338134766
2014-08-25,136.22999572753906,43.368648529052734
2014-08-26,136.25,43.660987854003906
2014-08-27,136.52000427246094,43.55136489868164
2014-08-28,136.11000061035156,43.23710632324219
2014-08-29,137.25,43.44904708862305
2014-09-02,137.9600067138672,43.609832763671875
2014-09-03,137.72999572753906,43.63176345825195
2014-09-04,137.9499969482422,43.63907241821289
2014-09-05,138.07000732421875,43.785240173339844
2014-09-08,138.27999877929688,43.770626068115234
2014-09-09,136.88999938964844,43.16402053833008
2014-09-10,137.72000122070312,43.28095626831055
2014-09-11,137.9199981689453,43.67560577392578
2014-09-12,137.08999633789062,43.87294006347656
2014-09-15,138.0399932861328,43.80715560913086
2014-09-16,138.69000244140625,43.84372329711914
2014-09-17,139.61000061035156,44.07758712768555
2014-09-18,141.27999877929688,44.81573486328125
2014-09-19,140.55999755859375,44.662261962890625
2014-09-22,139.25999450683594,44.516090393066406
2014-09-23,138.77999877929688,44.53800582885742
2014-09-24,139.9499969482422,45.04229736328125
2014-09-25,137.08999633789062,43.96063995361328
2014-09-26,138.67999267578125,44.26028823852539
2014-09-29,138.3300018310547,44.09220886230469
2014-09-30,138.13999938964844,44.02642822265625
2014-10-01,136.6199951171875,43.68290328979492
2014-10-02,137.63999938964844,43.292964935302734
2014-10-03,139.5,44.3671989440918
2014-10-06,139.16000366210938,44.27889633178711
2014-10-07,136.72000122070312,43.60934829711914
2014-10-08,139.94000244140625,44.44077682495117
2014-10-09,137.08999633789062,43.469539642333984
2014-10-10,136.75999450683594,43.05752944946289
2014-10-13,136.3800048828125,42.792625427246094
2014-10-14,137.38999938964844,42.66754913330078
2014-10-15,135.63999938964844,40.857547760009766
2014-10-16,134.6999969482422,40.526458740234375
2014-10-17,137.08999633789062,41.35051345825195
2014-10-20,137.22999572753906,41.666893005371094
2014-10-21,138.97000122070312,42.6234130859375
2014-10-22,137.64999389648438,42.270233154296875
2014-10-23,138.67999267578125,42.71906280517578
2014-10-24,139.39999389648438,43.21938705444336
2014-10-27,139.52999877929688,43.145809173583984
2014-10-28,140.4600067138672,43.87421798706055
2014-10-29,139.99000549316406,43.62405776977539
2014-10-30,139.5399932861328,43.6976318359375
2014-10-31,140.16000366210938,44.4996223449707
2014-11-03,140.80999755859375,44.79395294189453
2014-11-04,142.17999267578125,44.33039474487305
2014-11-05,142.9199981689453,44.99259948730469
2014-11-06,143.2899932861328,45.051475524902344
2014-11-07,143.61000061035156,45.228057861328125
2014-11-10,145.0500030517578,45.56650161743164
2014-11-11,144.9499969482422,45.15447235107422
2014-11-12,145.52000427246094,44.558494567871094
2014-11-13,146.2899932861328,44.3156852722168
2014-11-14,145.52000427246094,44.352474212646484
2014-11-17,145.3699951171875,44.4260368347168
2014-11-18,145.80999755859375,44.536415100097656
2014-11-19,145.64999389648438,44.58791732788086
2014-11-20,145.72000122070312,44.23474884033203
2014-11-21,146.6999969482422,44.47755813598633
2014-11-24,147.27000427246094,44.85280227661133
2014-11-25,147.80999755859375,44.3671989440918
2014-11-26,148.19000244140625,44.396629333496094
2014-11-28,148.69000244140625,44.26417922973633
2014-12-01,148.52000427246094,44.146453857421875
2014-12-02,149.8699951171875,44.94108963012695
2014-12-03,149.72999572753906,45.27954864501953
2014-12-04,150.0500030517578,45.16182327270508
2014-12-05,150.67999267578125,46.133056640625
2014-12-08,151.94000244140625,46.11098861694336
2014-12-09,150.4600067138672,45.9491081237793
2014-12-10,149.0800018310547,44.646785736083984
2014-12-11,150.1300048828125,44.9852409362793
2014-12-12,146.4600067138672,44.17588424682617
2014-12-15,146.1199951171875,43.528411865234375
2014-12-16,145.27999877929688,42.99128723144531
2014-12-17,148.4499969482422,43.97721862792969
2014-12-18,152.6699981689453,45.23540115356445
2014-12-19,151.55999755859375,45.56650161743164
2014-12-22,151.89999389648438,45.573856353759766
2014-12-23,151.75,45.97118377685547
2014-12-24,151.5399932861328,45.97118377685547
2014-12-26,151.35000610351562,46.022682189941406
2014-12-29,152.0500030517578,46.32434844970703
2014-12-30,152.08999633789062,46.464149475097656
2014-12-31,150.14999389648438,46.04475402832031
2015-01-02,149.1699981689453,46.27431106567383
2015-01-05,147.0,44.83774185180664
2015-01-06,146.83999633789062,43.675132751464844
2015-01-07,148.8800048828125,43.74177932739258
2015-01-08,151.3699951171875,44.7192497253418
2015-01-09,149.47000122070312,43.94171905517578
2015-01-12,148.27999877929688,43.56406784057617
2015-01-13,148.6300048828125,43.571468353271484
2015-01-14,147.82000732421875,42.06821823120117
2015-01-15,147.5800018310547,40.72051239013672
2015-01-16,149.2100067138672,41.41657638549805
2015-01-20,148.6300048828125,41.253684997558594
2015-01-21,147.17999267578125,41.386959075927734
2015-01-22,150.14999389648438,42.645816802978516
2015-01-23,149.1199951171875,41.971981048583984
2015-01-26,149.6999969482422,42.038612365722656
2015-01-27,147.64999389648438,41.616519927978516
2015-01-28,144.77999877929688,40.54279327392578
2015-01-29,146.2899932861328,41.22404479980469
2015-01-30,143.91000366210938,40.268802642822266
2015-02-02,146.72999572753906,41.07594680786133
2015-02-03,148.2899932861328,42.001583099365234
2015-02-04,147.52999877929688,41.74981689453125
2015-02-05,149.6699981689453,42.038612365722656
2015-02-06,150.17999267578125,42.86797332763672
2015-02-09,149.1300048828125,42.81614685058594
2015-02-10,149.9199981689453,43.29005432128906
2015-02-11,149.67999267578125,43.223419189453125
2015-02-12,149.7899932861328,44.11204147338867
2015-02-13,148.33999633789062,44.18608093261719
2015-02-17,149.1699981689453,44.504512786865234
2015-02-18,148.6699981689453,43.96393585205078
2015-02-19,147.47999572753906,43.86027145385742
2015-02-20,148.72000122070312,44.282344818115234
2015-02-23,147.3699951171875,43.949119567871094
2015-02-24,148.9499969482422,45.03766632080078
2015-02-25,148.77999877929688,45.274627685546875
2015-02-26,148.33999633789062,45.600460052490234
2015-02-27,147.41000366210938,45.37828826904297
2015-03-02,147.0800018310547,45.74114990234375
2015-03-03,145.92999267578125,45.88925552368164
2015-03-04,144.9199981689453,46.00774002075195
2015-03-05,146.05999755859375,45.91145706176758
2015-03-06,145.27999877929688,45.089500427246094
2015-03-09,146.1300048828125,45.54120635986328
2015-03-10,143.19000244140625,44.40082550048828
2015-03-11,143.44000244140625,44.60816955566406
2015-03-12,145.6699981689453,45.4449462890625
2015-03-13,143.97000122070312,45.17095947265625
2015-03-16,145.97999572753906,45.80038833618164
2015-03-17,144.75,45.62266540527344
2015-03-18,146.0,45.72633743286133
2015-03-19,144.8800048828125,45.31905746459961
2015-03-20,145.52999877929688,45.72633743286133
2015-03-23,145.55999755859375,45.274627685546875
2015-03-24,144.2899932861328,44.771087646484375
2015-03-25,143.55999755859375,44.141658782958984
2015-03-26,143.02999877929688,44.08982467651367
2015-03-27,143.88999938964844,44.09721755981445
2015-03-30,145.97999572753906,45.14134216308594
2015-03-31,144.32000732421875,44.85995101928711
2015-04-01,143.4499969482422,44.68848419189453
2015-04-02,143.55999755859375,45.11338806152344
2015-04-06,143.75999450683594,45.07612228393555
2015-04-07,143.05999755859375,45.35936737060547
2015-04-08,143.27999877929688,45.508460998535156
2015-04-09,143.64999389648438,45.82155227661133
2015-04-10,143.5,45.99300003051758
2015-04-13,143.4600067138672,46.26880645751953
2015-04-14,142.75,46.991878509521484
2015-04-15,142.7100067138672,47.86402130126953
2015-04-16,142.10000610351562,47.56585693359375
2015-04-17,140.6999969482422,46.84278869628906
2015-04-20,142.08999633789062,47.140953063964844
2015-04-21,141.13999938964844,46.447696685791016
2015-04-22,141.99000549316406,46.917335510253906
2015-04-23,142.42999267578125,46.81296920776367
2015-04-24,142.08999633789062,46.66386032104492
2015-04-27,141.08999633789062,46.47007369995117
2015-04-28,142.52000427246094,46.78314971923828
2015-04-29,142.41000366210938,47.40932083129883
2015-04-30,141.2100067138672,47.15586471557617
2015-05-01,143.36000061035156,47.416778564453125
2015-05-04,146.14999389648438,48.244197845458984
2015-05-05,144.55999755859375,48.00567626953125
2015-05-06,143.77999877929688,47.64785385131836
2015-05-07,145.30999755859375,48.080196380615234
2015-05-08,148.30999755859375,48.818153381347656
2015-05-11,146.1699981689453,48.788360595703125
2015-05-12,144.7899932861328,48.721282958984375
2015-05-13,144.25999450683594,48.84053421020508
2015-05-14,145.77999877929688,49.23562240600586
2015-05-15,145.25999450683594,49.10888671875
2015-05-18,145.8300018310547,49.511436462402344
2015-05-19,146.5399932861328,49.95124053955078
2015-05-20,145.94000244140625,49.556156158447266
2015-05-21,145.27000427246094,49.6828727722168
2015-05-22,144.60000610351562,49.54869842529297
2015-05-26,143.6300048828125,48.99707794189453
2015-05-27,144.75,49.54869842529297
2015-05-28,144.74000549316406,49.3474235534668
2015-05-29,143.0,49.034358978271484
2015-06-01,143.35000610351562,49.25798034667969
2015-06-02,143.02999877929688,49.21324920654297
2015-06-03,143.19000244140625,49.72014236450195
2015-06-04,141.3699951171875,49.444332122802734
2015-06-05,140.75999450683594,50.25684356689453
2015-06-08,139.52000427246094,49.86177444458008
2015-06-09,139.6300048828125,50.077945709228516
2015-06-10,140.86000061035156,50.88302993774414
2015-06-11,141.36000061035156,51.076812744140625
2015-06-12,140.2899932861328,50.87555694580078
2015-06-15,139.39999389648438,50.681758880615234
2015-06-16,139.7100067138672,50.96501541137695
2015-06-17,139.97000122070312,50.7935676574707
2015-06-18,142.6699981689453,51.2706298828125
2015-06-19,140.9600067138672,50.748844146728516
2015-06-22,141.52999877929688,51.404808044433594
2015-06-23,141.3300018310547,51.993709564208984
2015-06-24,140.08999633789062,51.449546813964844
2015-06-25,139.4499969482422,51.17374801635742
2015-06-26,139.77999877929688,51.39734649658203
2015-06-29,136.50999450683594,50.09285354614258
2015-06-30,136.11000061035156,50.51029586791992
2015-07-01,137.52000427246094,51.07301330566406
2015-07-02,137.38999938964844,50.66035461425781
2015-07-06,136.88999938964844,50.5178108215332
2015-07-07,138.44000244140625,50.120140075683594
2015-07-08,136.89999389648438,49.09223937988281
2015-07-09,138.25,49.60242462158203
2015-07-10,139.72999572753906,50.30772399902344
2015-07-13,141.38999938964844,51.08802795410156
2015-07-14,141.1199951171875,51.800804138183594
2015-07-15,142.61000061035156,51.91337203979492
2015-07-16,143.9199981689453,52.190975189208984
2015-07-17,143.8800048828125,51.928367614746094
2015-07-20,144.50999450683594,51.965885162353516
2015-07-21,143.60000610351562,51.8458366394043
2015-07-22,143.52000427246094,52.58112335205078
2015-07-23,142.17999267578125,52.25101089477539
2015-07-24,141.25,51.703269958496094
2015-07-27,140.72000122070312,51.02799606323242
2015-07-28,143.22000122070312,51.058021545410156
2015-07-29,142.9199981689453,51.72578430175781
2015-07-30,142.85000610351562,51.800804138183594
2015-07-31,142.74000549316406,51.41815948486328
2015-08-03,142.3300018310547,51.41815948486328
2015-08-04,142.67999267578125,51.36563491821289
2015-08-05,143.5,51.56821823120117
2015-08-06,143.35000610351562,51.20806884765625
2015-08-07,143.5500030517578,51.058021545410156
2015-08-10,143.4199981689453,51.68827438354492
2015-08-11,142.8000030517578,51.19307327270508
2015-08-12,141.60000610351562,50.450279235839844
2015-08-13,141.9499969482422,50.68287658691406
2015-08-14,142.57000732421875,50.93797302246094
2015-08-17,142.32000732421875,51.07301330566406
2015-08-18,141.36000061035156,51.17805480957031
2015-08-19,140.47000122070312,50.72037887573242
2015-08-20,138.38999938964844,49.474891662597656
2015-08-21,134.22000122070312,47.71919631958008
2015-08-24,129.57000732421875,45.20566940307617
2015-08-25,127.73999786376953,44.95056915283203
2015-08-26,132.61000061035156,47.20145797729492
2015-08-27,136.22999572753906,48.37944030761719
2015-08-28,135.74000549316406,48.1168327331543
2015-08-31,134.0399932861328,48.094322204589844
2015-09-01,130.41000366210938,46.106021881103516
2015-09-02,132.22000122070312,46.94636154174805
2015-09-03,132.14999389648438,47.02890396118164
2015-09-04,129.63999938964844,46.14353561401367
2015-09-08,132.89999389648438,47.3890495300293
2015-09-09,130.58999633789062,46.65374755859375
2015-09-10,130.66000366210938,47.01389694213867
2015-09-11,131.3699951171875,46.938865661621094
2015-09-14,130.89999389648438,46.80380630493164
2015-09-15,132.25999450683594,47.70417404174805
2015-09-16,132.5800018310547,48.12434005737305
2015-09-17,131.47000122070312,47.00638961791992
2015-09-18,129.10000610351562,45.72336196899414
2015-09-21,130.97999572753906,46.106021881103516
2015-09-22,129.3000030517578,45.700862884521484
2015-09-23,129.16000366210938,45.498287200927734
2015-09-24,128.8300018310547,45.18315887451172
2015-09-25,129.63999938964844,46.121036529541016
2015-09-28,128.6199951171875,45.003074645996094
2015-09-29,128.80999755859375,44.89805603027344
2015-09-30,130.39999389648438,45.74588394165039
2015-10-01,129.8800048828125,46.083526611328125
2015-10-02,129.8300018310547,45.95504379272461
2015-10-05,132.3800048828125,46.86946105957031
2015-10-06,131.19000244140625,46.892120361328125
2015-10-07,132.67999267578125,46.95259094238281
2015-10-08,133.75,46.95259094238281
2015-10-09,133.02999877929688,46.801456451416016
2015-10-12,133.39999389648438,46.64275360107422
2015-10-13,132.19000244140625,46.5142707824707
2015-10-14,131.17999267578125,45.33536911010742
2015-10-15,133.8000030517578,46.77121353149414
2015-10-16,133.80999755859375,47.17930221557617
2015-10-19,133.6199951171875,47.02060317993164
2015-10-20,134.16000366210938,47.24732971191406
2015-10-21,133.22000122070312,46.89969253540039
2015-10-22,137.2899932861328,47.7536506652832
2015-10-23,137.77999877929688,48.267539978027344
2015-10-26,137.0,48.29020690917969
2015-10-27,135.6300048828125,48.09373474121094
2015-10-28,138.16000366210938,49.49935531616211
2015-10-29,137.88999938964844,49.280189514160156
2015-10-30,136.02000427246094,48.55471420288086
2015-11-02,138.39999389648438,49.52956771850586
2015-11-03,137.94000244140625,49.71095275878906
2015-11-04,137.42999267578125,49.76386260986328
2015-11-05,136.57000732421875,50.20972442626953
2015-11-06,136.3300018310547,51.73626708984375
2015-11-09,134.0,50.927650451660156
2015-11-10,134.72999572753906,51.14682388305664
2015-11-11,134.9600067138672,50.89743423461914
2015-11-12,132.77999877929688,49.8772087097168
2015-11-13,131.9600067138672,49.54469680786133
2015-11-16,133.3000030517578,50.262630462646484
2015-11-17,133.08999633789062,49.97545623779297
2015-11-18,136.22000122070312,50.97299575805664
2015-11-19,136.6300048828125,51.13169860839844
2015-11-20,136.6300048828125,51.041011810302734
2015-11-23,135.99000549316406,50.542236328125
2015-11-24,135.5399932861328,50.4666633605957
2015-11-25,135.1300048828125,50.527122497558594
2015-11-27,134.6300048828125,50.76140213012695
2015-11-30,134.08999633789062,50.39109802246094
2015-12-01,136.42999267578125,51.09392166137695
2015-12-02,135.27000427246094,50.3759880065918
2015-12-03,132.66000366210938,49.726078033447266
2015-12-04,136.47999572753906,51.305511474609375
2015-12-07,135.60000610351562,50.6329345703125
2015-12-08,133.36000061035156,49.84698486328125
2015-12-09,131.7100067138672,49.4691276550293
2015-12-10,131.7100067138672,49.582481384277344
2015-12-11,130.30999755859375,48.41867446899414
2015-12-14,132.02000427246094,48.569820404052734
2015-12-15,134.8800048828125,49.95277786254883
2015-12-16,135.8800048828125,51.033451080322266
2015-12-17,133.97000122070312,50.088802337646484
2015-12-18,129.52999877929688,48.668067932128906
2015-12-21,131.19000244140625,49.52956771850586
2015-12-22,133.13999938964844,49.635379791259766
2015-12-23,134.14999389648438,50.42886734008789
2015-12-24,133.88999938964844,50.33062744140625
2015-12-28,133.1199951171875,50.16437530517578
2015-12-29,134.13999938964844,50.685821533203125
2015-12-30,133.25999450683594,50.323081970214844
2015-12-31,132.0399932861328,49.899879455566406
2016-01-04,130.75,48.40113067626953
2016-01-05,131.25,48.48482131958008
2016-01-06,131.3300018310547,47.78489303588867
2016-01-07,129.47999572753906,45.85251235961914
2016-01-08,128.3300018310547,44.825439453125
2016-01-11,128.36000061035156,44.756988525390625
2016-01-12,128.8000030517578,44.855873107910156
2016-01-13,126.25,43.6234016418457
2016-01-14,128.07000732421875,44.27767562866211
2016-01-15,126.13999938964844,43.39517593383789
2016-01-19,127.76000213623047,43.37234115600586
2016-01-20,124.83000183105469,42.23116683959961
2016-01-21,125.62000274658203,42.033355712890625
2016-01-22,127.04000091552734,43.326698303222656
2016-01-25,124.12999725341797,42.34529113769531
2016-01-26,125.88999938964844,43.425601959228516
2016-01-27,125.19000244140625,43.39517593383789
2016-01-28,126.01000213623047,43.5777473449707
2016-01-29,129.77000427246094,45.266700744628906
2016-02-01,128.66000366210938,44.77980422973633
2016-02-02,125.69999694824219,43.387550354003906
2016-02-03,126.23999786376953,43.67665100097656
2016-02-04,127.44000244140625,44.429840087890625
2016-02-05,126.55999755859375,43.93531799316406
2016-02-08,126.77999877929688,43.0147705078125
2016-02-09,127.72000122070312,42.7561149597168
2016-02-10,126.58000183105469,42.23876953125
2016-02-11,125.08999633789062,40.37485885620117
2016-02-12,128.07000732421875,43.737525939941406
2016-02-16,128.55999755859375,44.39179992675781
2016-02-17,130.25999450683594,44.71131896972656
2016-02-18,130.86000061035156,43.98097610473633
2016-02-19,131.0500030517578,43.988582611083984
2016-02-22,131.99000549316406,44.55916213989258
2016-02-23,130.74000549316406,42.69524383544922
2016-02-24,131.02999877929688,42.71046829223633
2016-02-25,132.30999755859375,43.37234115600586
2016-02-26,131.9199981689453,43.77555847167969
2016-02-29,134.1699981689453,42.83219528198242
2016-03-01,136.94000244140625,45.03846740722656
2016-03-02,136.72999572753906,45.46449279785156
2016-03-03,136.83999633789062,45.61665725708008
2016-03-04,137.97000122070312,45.68513870239258
2016-03-07,138.72000122070312,45.60144805908203
2016-03-08,137.8000030517578,44.71892547607422
2016-03-09,139.1300048828125,44.977596282958984
2016-03-10,138.6199951171875,44.589599609375
2016-03-11,140.64999389648438,45.14496994018555
2016-03-14,139.72000122070312,44.977596282958984
2016-03-15,140.39999389648438,45.03846740722656
2016-03-16,139.8300018310547,44.825439453125
2016-03-17,142.39999389648438,44.69611358642578
2016-03-18,142.16000366210938,46.01226043701172
2016-03-21,142.1300048828125,45.99705123901367
2016-03-22,142.17999267578125,45.829681396484375
2016-03-23,140.9600067138672,45.60144805908203
2016-03-24,140.11000061035156,45.251487731933594
2016-03-28,141.2899932861328,45.19062042236328
2016-03-29,141.89999389648438,44.90913009643555
2016-03-30,142.4600067138672,45.42646789550781
2016-03-31,141.8800048828125,45.05366516113281
2016-04-01,143.7899932861328,45.548187255859375
2016-04-04,143.22000122070312,45.371917724609375
2016-04-05,141.1999969482422,44.72812271118164
2016-04-06,141.6999969482422,45.07301330566406
2016-04-07,140.80999755859375,43.93105697631836
2016-04-08,141.05999755859375,44.25294876098633
2016-04-11,140.99000549316406,44.60548400878906
2016-04-12,142.39999389648438,45.43323516845703
2016-04-13,144.0399932861328,47.356937408447266
2016-04-14,143.72000122070312,47.97007369995117
2016-04-15,143.4499969482422,47.418243408203125
