Date,KO,PG
2015-12-18,30.825788497924805,58.48611831665039
2015-12-21,31.028867721557617,59.09994888305664
2015-12-22,31.39878273010254,59.5865364074707
2015-12-23,31.67439842224121,59.826080322265625
2015-12-24,31.580102920532227,59.7287712097168
2015-12-28,31.543842315673828,59.826080322265625
2015-12-29,31.703418731689453,60.155479431152344
2015-12-30,31.60186767578125,59.93840026855469
2015-12-31,31.159423828125,59.44432067871094
2016-01-04,30.75325584411621,58.665794372558594
2016-01-05,30.862051010131836,58.85292053222656
2016-01-06,30.69522476196289,58.28401565551758
2016-01-07,30.187503814697266,57.77499008178711
2016-01-08,30.107723236083984,56.869224548339844
2016-01-11,30.15849494934082,57.393211364746094
2016-01-12,30.55016326904297,57.27344512939453
2016-01-13,30.354333877563477,56.77939224243164
2016-01-14,30.3760929107666,57.003971099853516
2016-01-15,30.1004695892334,56.12812805175781
2016-01-19,30.405088424682617,57.43814468383789
2016-01-20,30.013427734375,57.2591552734375
2016-01-21,30.020675659179688,57.931190490722656
2016-01-22,30.506637573242188,58.41448211669922
2016-01-25,30.57917594909668,58.02937316894531
2016-01-26,30.521148681640625,59.50937271118164
2016-01-27,30.528400421142578,59.501827239990234
2016-01-28,30.876556396484375,60.27200698852539
2016-01-29,31.130407333374023,61.68406295776367
2016-02-01,31.188438415527344,61.253631591796875
2016-02-02,30.782270431518555,60.57405471801758
2016-02-03,30.9853572845459,61.2385368347168
2016-02-04,30.8475399017334,60.936492919921875
2016-02-05,30.782270431518555,61.31407165527344
2016-02-08,30.934574127197266,62.38629913330078
2016-02-09,31.406028747558594,62.4013786315918
2016-02-10,30.862051010131836,61.631202697753906
2016-02-11,30.760515213012695,60.332427978515625
2016-02-12,31.268218994140625,61.15548324584961
2016-02-16,31.449562072753906,61.51792526245117
2016-02-17,31.543842315673828,62.2579345703125
2016-02-18,31.630874633789062,61.90303421020508
2016-02-19,31.746925354003906,61.75954818725586
2016-02-22,31.870229721069336,62.01629638671875
2016-02-23,31.68889808654785,61.77466583251953
2016-02-24,31.84847640991211,61.58586502075195
2016-02-25,32.02980422973633,62.17487335205078
2016-02-26,31.289981842041016,61.2385368347168
2016-02-29,31.282726287841797,60.626914978027344
2016-03-01,31.68889808654785,61.33672332763672
2016-03-02,31.746925354003906,62.33345031738281
2016-03-03,31.884742736816406,62.55241394042969
2016-03-04,31.9935302734375,63.04322814941406
2016-03-07,31.921003341674805,62.74874496459961
2016-03-08,32.145835876464844,62.718536376953125
2016-03-09,32.50124740600586,62.64302062988281
2016-03-10,32.80590057373047,62.12955856323242
2016-03-11,33.039798736572266,61.729366302490234
2016-03-14,33.1055908203125,61.29136657714844
2016-03-15,33.06903076171875,61.3971061706543
2016-03-16,32.930152893066406,61.4197883605957
2016-03-17,33.45644760131836,62.48445129394531
2016-03-18,33.332191467285156,62.7865104675293
2016-03-21,33.38334274291992,62.91486358642578
2016-03-22,33.25909423828125,62.476890563964844
2016-03-23,33.22983932495117,62.53730392456055
2016-03-24,33.317569732666016,62.59015655517578
2016-03-28,33.47837448120117,62.38629913330078
2016-03-29,33.975433349609375,62.5222053527832
2016-03-30,34.04853057861328,62.431602478027344
2016-03-31,33.909637451171875,62.15221405029297
2016-04-01,34.231285095214844,63.073421478271484
2016-04-04,34.27511978149414,62.8317985534668
2016-04-05,34.011985778808594,62.794044494628906
2016-04-06,34.143550872802734,63.284847259521484
2016-04-07,33.887718200683594,62.85444641113281
2016-04-08,34.2605094909668,62.824241638183594
2016-04-11,33.94619369506836,62.46935272216797
2016-04-12,34.099693298339844,62.54486846923828
