date,CAT,HON
2019-09-12,114.9024429321289,138.11102294921875
2019-09-13,116.67289733886719,137.35751342773438
2019-09-16,116.12344360351562,136.12901306152344
2019-09-17,115.26876831054688,136.333740234375
2019-09-18,114.30943298339844,137.57046508789062
2019-09-19,113.48088836669922,136.58763122558594
2019-09-20,111.77153778076172,137.84889221191406
2019-09-23,111.99829864501953,136.8907012939453
2019-09-24,109.87903594970703,135.7604217529297
2019-09-25,110.41973876953125,136.71868896484375
2019-09-26,110.22786712646484,136.80055236816406
2019-09-27,110.40229797363281,137.62783813476562
2019-09-30,110.15811920166016,138.57785034179688
2019-10-01,106.72191619873047,134.47454833984375
2019-10-02,104.62010955810547,131.92745971679688
2019-10-03,104.68987274169922,132.28782653808594
2019-10-04,105.56199645996094,134.0159454345703
2019-10-07,104.87303161621094,133.64735412597656
2019-10-08,102.88459777832031,129.9126434326172
2019-10-09,104.16661834716797,130.91183471679688
2019-10-10,107.00101470947266,131.8373565673828
2019-10-11,111.9808349609375,133.93399047851562
2019-10-14,111.96339416503906,133.48355102539062
2019-10-15,114.27455139160156,134.02407836914062
2019-10-16,113.54195404052734,134.0159454345703
2019-10-17,115.1815414428711,137.20188903808594
2019-10-18,114.89147186279297,135.60484313964844
2019-10-21,116.22752380371094,138.36489868164062
2019-10-22,117.51084899902344,138.36489868164062
2019-10-23,118.96115112304688,139.1102294921875
2019-10-24,117.65150451660156,140.42880249023438
2019-10-25,122.81990051269531,140.56808471679688
2019-10-28,123.10997772216797,141.42807006835938
2019-10-29,124.22623443603516,141.82115173339844
2019-10-30,123.35607147216797,143.00054931640625
2019-10-31,121.12342834472656,141.46900939941406
2019-11-01,127.00384521484375,144.24545288085938
2019-11-04,129.13978576660156,147.42327880859375
2019-11-05,128.65631103515625,147.98019409179688
2019-11-06,127.88280487060547,148.0866241455078
2019-11-07,129.21888732910156,147.14483642578125
2019-11-08,130.22967529296875,148.41427612304688
2019-11-11,130.0890350341797,148.10301208496094
2019-11-12,128.62994384765625,149.06947326660156
2019-11-13,127.00384521484375,149.02035522460938
2019-11-14,126.0809097290039,147.86801147460938
2019-11-15,127.72457885742188,149.59649658203125
2019-11-18,126.2127456665039,147.99148559570312
2019-11-19,125.85236358642578,148.25489807128906
2019-11-20,124.39326477050781,145.867919921875
2019-11-21,126.01058959960938,145.29994201660156
2019-11-22,126.46762084960938,145.51400756835938
2019-11-25,128.70025634765625,145.28350830078125
2019-11-26,128.41018676757812,146.93789672851562
2019-11-27,128.0586395263672,147.6787109375
2019-11-29,127.21479034423828,146.9626007080078
2019-12-02,125.65898895263672,143.48095703125
2019-12-03,123.10997772216797,142.02407836914062
2019-12-04,123.16266632080078,142.56729125976562
2019-12-05,123.9801254272461,143.22579956054688
2019-12-06,125.44804382324219,144.41928100585938
2019-12-09,125.54475402832031,143.62083435058594
2019-12-10,125.57989501953125,143.2504425048828
2019-12-11,126.57308959960938,144.8719940185547
2019-12-12,129.01669311523438,146.00782775878906
2019-12-13,127.9179916381836,145.67037963867188
2019-12-16,127.76854705810547,145.1929931640625
2019-12-17,128.65631103515625,145.43992614746094
2019-12-18,129.3155059814453,143.7443389892578
2019-12-19,127.46967315673828,145.27525329589844
2019-12-20,129.7111053466797,145.20115661621094
2019-12-23,130.52857971191406,145.2176971435547
2019-12-24,129.63198852539062,145.11886596679688
2019-12-26,130.2824249267578,145.5880126953125
2019-12-27,130.33517456054688,145.25881958007812
2019-12-30,129.6671600341797,145.2094268798828
2019-12-31,129.8077392578125,145.6868133544922
2020-01-02,132.3128662109375,148.8063201904297
2020-01-03,130.4757843017578,147.2177734375
2020-01-06,130.38790893554688,146.10658264160156
2020-01-07,128.66510009765625,146.18893432617188
2020-01-08,129.8077392578125,146.31234741210938
2020-01-09,129.48257446289062,147.39064025878906
2020-01-10,128.44537353515625,147.06964111328125
2020-01-13,129.05186462402344,149.20143127441406
2020-01-14,128.9288330078125,148.5264892578125
2020-01-15,127.95315551757812,148.7569580078125
2020-01-16,129.97479248046875,150.01625061035156
2020-01-17,130.8068389892578,150.81468200683594
2020-01-21,129.09848022460938,148.92156982421875
2020-01-22,126.24827575683594,148.19725036621094
2020-01-23,126.35452270507812,147.81036376953125
2020-01-24,124.2567367553711,145.7938232421875
2020-01-27,120.14080047607422,142.83892822265625
2020-01-28,121.03480529785156,144.41928100585938
2020-01-29,120.18507385253906,144.59210205078125
2020-01-30,119.8221435546875,146.789794921875
2020-01-31,116.26387786865234,142.5755615234375
2020-02-03,114.86536407470703,141.0116424560547
2020-02-04,118.17579650878906,144.2134246826172
2020-02-05,121.6544189453125,145.6045379638672
2020-02-06,121.48623657226562,145.1518096923828
2020-02-07,118.05183410644531,144.27110290527344
2020-02-10,118.89274597167969,145.6456756591797
2020-02-11,120.54800415039062,147.45643615722656
2020-02-12,123.55747985839844,149.1273651123047
2020-02-13,123.67254638671875,148.25489807128906
2020-02-14,122.14125061035156,148.82278442382812
2020-02-18,120.89318084716797,147.6787109375
2020-02-19,121.14100646972656,148.8639373779297
2020-02-20,121.20295715332031,148.7322540283203
2020-02-21,121.45082092285156,148.05731201171875
2020-02-24,116.98967742919922,144.26284790039062
2020-02-25,114.18379211425781,138.11439514160156
2020-02-26,113.51991271972656,137.60409545898438
2020-02-27,109.11189270019531,132.0347137451172
2020-02-28,109.97049713134766,134.2028350830078
2020-03-02,112.94458770751953,135.91590881347656
2020-03-03,110.09441375732422,133.97117614746094
2020-03-04,112.76753997802734,141.66732788085938
2020-03-05,107.96121215820312,136.47865295410156
2020-03-06,107.46551513671875,135.7421112060547
2020-03-09,92.11710357666016,126.49842071533203
2020-03-10,94.25914001464844,133.80560302734375
2020-03-11,89.12531280517578,126.93702697753906
2020-03-12,81.66355895996094,111.59436798095703
2020-03-13,88.19593811035156,123.64339447021484
2020-03-16,82.68145751953125,111.94190979003906
2020-03-17,88.69160461425781,109.07036590576172
2020-03-18,88.62078857421875,98.98258972167969
2020-03-19,91.17886352539062,98.44466400146484
2020-03-20,84.53142547607422,93.09876251220703
2020-03-23,81.30062866210938,85.94876861572266
2020-03-24,89.70065307617188,98.89982604980469
2020-03-25,92.64820861816406,107.2911376953125
2020-03-26,97.80860900878906,113.7046127319336
2020-03-27,93.32975769042969,108.63175964355469
