date,XLF
2015-09-24,14.93482780456543
2015-09-25,15.154069900512695
2015-09-28,14.801953315734863
2015-09-29,14.828526496887207
2015-09-30,15.054414749145508
2015-10-01,15.061054229736328
2015-10-02,15.08098316192627
2015-10-05,15.39987850189209
2015-10-06,15.326800346374512
2015-10-07,15.446392059326172
2015-10-08,15.539398193359375
2015-10-09,15.439741134643555
2015-10-12,15.453031539916992
2015-10-13,15.333440780639648
2015-10-14,15.207218170166016
2015-10-15,15.552684783935547
2015-10-16,15.645700454711914
2015-10-19,15.632403373718262
2015-10-20,15.72541332244873
2015-10-21,15.612470626831055
2015-10-22,15.864937782287598
2015-10-23,16.037670135498047
2015-10-26,15.971231460571289
2015-10-27,15.878220558166504
2015-10-28,16.250261306762695
2015-10-29,16.230331420898438
2015-10-30,15.997804641723633
2015-11-02,16.217044830322266
2015-11-03,16.243619918823242
2015-11-04,16.197107315063477
2015-11-05,16.2635498046875
2015-11-06,16.429637908935547
2015-11-09,16.250261306762695
2015-11-10,16.323335647583008
2015-11-11,16.270198822021484
2015-11-12,16.024377822875977
2015-11-13,15.891510963439941
2015-11-16,16.084171295166016
2015-11-17,16.050954818725586
2015-11-18,16.336627960205078
2015-11-19,16.36320686340332
2015-11-20,16.389780044555664
2015-11-23,16.323335647583008
2015-11-24,16.276840209960938
2015-11-25,16.290124893188477
2015-11-27,16.32999038696289
2015-11-30,16.31670570373535
2015-12-01,16.496078491210938
2015-12-02,16.303407669067383
2015-12-03,16.037670135498047
2015-12-04,16.462862014770508
2015-12-07,16.310054779052734
2015-12-08,16.10410499572754
2015-12-09,15.91808032989502
2015-12-10,15.93137264251709
2015-12-11,15.57925796508789
2015-12-14,15.612470626831055
2015-12-15,15.977872848510742
2015-12-16,16.236974716186523
2015-12-17,16.004453659057617
2015-12-18,15.576600074768066
2015-12-21,15.730350494384766
2015-12-22,15.877436637878418
2015-12-23,16.064619064331055
2015-12-24,16.05124855041504
2015-12-28,16.03786849975586
2015-12-29,16.205007553100586
2015-12-30,16.091360092163086
2015-12-31,15.930912971496582
2016-01-04,15.62338638305664
2016-01-05,15.683561325073242
2016-01-06,15.442891120910645
2016-01-07,15.008356094360352
2016-01-08,14.774365425109863
2016-01-11,14.794421195983887
2016-01-12,14.908072471618652
2016-01-13,14.520325660705566
2016-01-14,14.647346496582031
2016-01-15,14.319770812988281
2016-01-19,14.313085556030273
2016-01-20,14.032307624816895
2016-01-21,13.972139358520508
2016-01-22,14.226179122924805
2016-01-25,13.938713073730469
2016-01-26,14.172691345214844
2016-01-27,14.119215965270996
2016-01-28,14.125900268554688
2016-01-29,14.520325660705566
2016-02-01,14.460152626037598
2016-02-02,14.059045791625977
2016-02-03,14.072420120239258
2016-02-04,14.192752838134766
2016-02-05,14.005565643310547
2016-02-08,13.651243209838867
2016-02-09,13.631195068359375
2016-02-10,13.557656288146973
2016-02-11,13.143168449401855
2016-02-12,13.698044776916504
2016-02-16,13.918659210205078
2016-02-17,14.105840682983398
2016-02-18,14.025620460510254
2016-02-19,14.025620460510254
2016-02-22,14.246231079101562
2016-02-23,13.992194175720215
2016-02-24,13.95876693725586
2016-02-25,14.15263843536377
2016-02-26,14.252922058105469
2016-02-29,14.09915828704834
2016-03-01,14.573807716369629
2016-03-02,14.734251976013184
2016-03-03,14.834534645080566
2016-03-04,14.894699096679688
2016-03-07,14.888014793395996
2016-03-08,14.647346496582031
2016-03-09,14.667401313781738
2016-03-10,14.654033660888672
2016-03-11,15.035083770751953
2016-03-14,14.988292694091797
2016-03-15,14.981608390808105
2016-03-16,14.948180198669434
2016-03-17,15.128684043884277
2016-03-18,15.262982368469238
2016-03-21,15.236124038696289
2016-03-22,15.189115524291992
2016-03-23,15.074963569641113
2016-03-24,14.980956077575684
2016-03-28,15.027960777282715
2016-03-29,15.05482006072998
2016-03-30,15.142108917236328
2016-03-31,15.108542442321777
2016-04-01,15.242837905883789
2016-04-04,15.16896915435791
2016-04-05,14.954102516174316
2016-04-06,15.034673690795898
2016-04-07,14.752652168273926
2016-04-08,14.806371688842773
2016-04-11,14.866803169250488
2016-04-12,15.05482006072998
2016-04-13,15.3972749710083
2016-04-14,15.430856704711914
2016-04-15,15.3771390914917
2016-04-18,15.491289138793945
2016-04-19,15.686023712158203
2016-04-20,15.806893348693848
2016-04-21,15.66586971282959
2016-04-22,15.813611030578613
2016-04-25,15.780028343200684
2016-04-26,15.880758285522461
2016-04-27,15.907609939575195
2016-04-28,15.739745140075684
2016-04-29,15.652443885803223
2016-05-02,15.793461799621582
2016-05-03,15.592007637023926
2016-05-04,15.471148490905762
2016-05-05,15.46442699432373
2016-05-06,15.531578063964844
2016-05-09,15.491289138793945
2016-05-10,15.712885856628418
2016-05-11,15.545008659362793
2016-05-12,15.551722526550293
2016-05-13,15.363707542419434
2016-05-16,15.44428539276123
2016-05-17,15.356988906860352
2016-05-18,15.625589370727539
2016-05-19,15.477856636047363
2016-05-20,15.585297584533691
2016-05-23,15.571869850158691
2016-05-24,15.806893348693848
2016-05-25,15.974756240844727
2016-05-26,15.880758285522461
2016-05-27,15.988192558288574
2016-05-31,15.94790267944336
2016-06-01,15.98147201538086
2016-06-02,16.015050888061523
2016-06-03,15.786746978759766
2016-06-06,15.880758285522461
2016-06-07,15.847184181213379
2016-06-08,15.860612869262695
2016-06-09,15.746452331542969
2016-06-10,15.551722526550293
2016-06-13,15.44428539276123
2016-06-14,15.215977668762207
2016-06-15,15.236124038696289
2016-06-16,15.276409149169922
2016-06-17,15.263586044311523
2016-06-20,15.351346969604492
2016-06-21,15.439105987548828
2016-06-22,15.425607681274414
2016-06-23,15.749643325805664
2016-06-24,14.905794143676758
2016-06-27,14.480491638183594
2016-06-28,14.851786613464355
2016-06-29,15.18932819366455
2016-06-30,15.432355880737305
2016-07-01,15.351346969604492
2016-07-05,15.121820449829102
2016-07-06,15.162320137023926
2016-07-07,15.182576179504395
2016-07-08,15.472862243652344
2016-07-11,15.56061840057373
2016-07-12,15.756397247314453
2016-07-13,15.756397247314453
2016-07-14,15.9049072265625
2016-07-15,15.877908706665039
2016-07-18,15.931920051574707
2016-07-19,15.938667297363281
2016-07-20,15.965670585632324
2016-07-21,15.884661674499512
2016-07-22,15.985918045043945
2016-07-25,15.95217227935791
2016-07-26,15.965670585632324
2016-07-27,15.958921432495117
2016-07-28,15.992674827575684
2016-07-29,15.965670585632324
2016-08-01,15.925163269042969
2016-08-02,15.790145874023438
2016-08-03,15.95217227935791
2016-08-04,15.91166877746582
2016-08-05,16.215444564819336
2016-08-08,16.235700607299805
2016-08-09,16.249208450317383
2016-08-10,16.120939254760742
2016-08-11,16.154691696166992
2016-08-12,16.107439041137695
2016-08-15,16.215444564819336
2016-08-16,16.174949645996094
2016-08-17,16.228952407836914
2016-08-18,16.215444564819336
2016-08-19,16.208698272705078
2016-08-22,16.208698272705078
2016-08-23,16.228952407836914
2016-08-24,16.22220802307129
2016-08-25,16.25595474243164
2016-08-26,16.276201248168945
2016-08-29,16.4179744720459
2016-08-30,16.56649398803711
2016-08-31,16.57999610900879
2016-09-01,16.51248550415039
2016-09-02,16.586748123168945
2016-09-06,16.559738159179688
2016-09-07,16.552988052368164
2016-09-08,16.539493560791016
2016-09-09,16.228952407836914
2016-09-12,16.411222457885742
2016-09-13,16.120939254760742
2016-09-14,16.080429077148438
2016-09-15,16.174949645996094
2016-09-16,16.021656036376953
2016-09-19,16.123809814453125
2016-09-20,16.132152557373047
2016-09-21,16.232358932495117
2016-09-22,16.26575469970703
2016-09-23,16.18225860595703
2016-09-26,15.923407554626465
2016-09-27,16.048656463623047
2016-09-28,16.123809814453125
2016-09-29,15.898356437683105
2016-09-30,16.11545753479004
2016-10-03,16.040302276611328
2016-10-04,16.10711097717285
2016-10-05,16.365962982177734
2016-10-06,16.391006469726562
2016-10-07,16.382654190063477
2016-10-10,16.466154098510742
2016-10-11,16.315858840942383
2016-10-12,16.299152374267578
2016-10-13,16.140504837036133
2016-10-14,16.215656280517578
2016-10-17,16.140504837036133
2016-10-18,16.27410888671875
2016-10-19,16.41605567932129
2016-10-20,16.41605567932129
2016-10-21,16.4077091217041
2016-10-24,16.457805633544922
2016-10-25,16.44110679626465
2016-10-26,16.54130744934082
2016-10-27,16.583053588867188
2016-10-28,16.507904052734375
2016-10-31,16.482852935791016
2016-11-01,16.41605567932129
2016-11-02,16.30750846862793
2016-11-03,16.324203491210938
2016-11-04,16.27410888671875
