date,XLB
2008-10-17,8.766270637512207
2008-10-20,9.208840370178223
2008-10-21,8.820741653442383
2008-10-22,8.337319374084473
2008-10-23,8.146672248840332
2008-10-24,7.796022891998291
2008-10-27,7.217278957366943
2008-10-28,8.126248359680176
2008-10-29,8.459877014160156
2008-10-30,8.725417137145996
2008-10-31,8.824143409729004
2008-11-03,8.78329086303711
2008-11-04,9.195222854614258
2008-11-05,8.810525894165039
2008-11-06,8.330506324768066
2008-11-07,8.466684341430664
2008-11-10,8.47008991241455
2008-11-11,8.133052825927734
2008-11-12,7.6155900955200195
2008-11-13,8.235188484191895
2008-11-14,7.734742164611816
2008-11-17,7.574739456176758
2008-11-18,7.489627838134766
2008-11-19,7.040252685546875
2008-11-20,6.767899036407471
2008-11-21,6.842793941497803
2008-11-24,7.2377028465271
2008-11-25,7.503243923187256
2008-11-26,7.8470869064331055
2008-11-28,7.881130218505859
2008-12-01,7.21387243270874
2008-12-02,7.493032455444336
2008-12-03,7.479414463043213
2008-12-04,7.329621315002441
2008-12-05,7.4658002853393555
2008-12-08,8.027518272399902
2008-12-09,7.942409515380859
2008-12-10,8.187522888183594
2008-12-11,7.833468437194824
2008-12-12,7.864109516143799
2008-12-15,7.8470869064331055
2008-12-16,8.327103614807129
2008-12-17,8.333915710449219
2008-12-18,8.013903617858887
2008-12-19,7.849538326263428
2008-12-22,7.56353759765625
2008-12-23,7.535965919494629
2008-12-24,7.542858600616455
2008-12-26,7.635900497436523
2008-12-29,7.49806547164917
2008-12-30,7.7013678550720215
2008-12-31,7.835756301879883
2009-01-02,8.121755599975586
2009-01-05,8.138984680175781
2009-01-06,8.321611404418945
2009-01-07,8.128646850585938
2009-01-08,8.242358207702637
2009-01-09,8.042501449584961
2009-01-12,7.7082600593566895
2009-01-13,7.749606609344482
2009-01-14,7.460163593292236
2009-01-15,7.680694580078125
2009-01-16,7.766836166381836
2009-01-20,7.329219341278076
2009-01-21,7.5876593589782715
2009-01-22,7.470498085021973
2009-01-23,7.58420991897583
2009-01-26,7.494619846343994
2009-01-27,7.549754619598389
2009-01-28,7.763390064239502
2009-01-29,7.55319881439209
2009-01-30,7.256859302520752
2009-02-02,7.15348482131958
2009-02-03,7.291316986083984
2009-02-04,7.380906581878662
2009-02-05,7.577317237854004
2009-02-06,7.804740905761719
2009-02-09,7.777176380157471
2009-02-10,7.429146766662598
2009-02-11,7.429146766662598
2009-02-12,7.55319881439209
2009-02-13,7.439486980438232
2009-02-17,7.1155805587768555
2009-02-18,7.074229717254639
2009-02-19,7.001869201660156
2009-02-20,7.057002067565918
2009-02-23,6.629724025726318
2009-02-24,6.839919090270996
2009-02-25,6.736541748046875
2009-02-26,6.743436813354492
2009-02-27,6.674518585205078
2009-03-02,6.230008602142334
2009-03-03,6.254130840301514
2009-03-04,6.471216201782227
2009-03-05,6.261023044586182
2009-03-06,6.340275287628174
2009-03-09,6.26446533203125
2009-03-10,6.612493991851807
2009-03-11,6.81234884262085
2009-03-12,6.981194972991943
2009-03-13,7.012204647064209
2009-03-16,7.122474193572998
2009-03-17,7.184498310089111
2009-03-18,7.394691467285156
2009-03-19,7.463608741760254
2009-03-20,7.332216262817383
2009-03-23,7.765562057495117
2009-03-24,7.734362602233887
2009-03-25,7.803696155548096
2009-03-26,8.115708351135254
2009-03-27,7.938901901245117
2009-03-30,7.665026664733887
2009-03-31,7.699695587158203
2009-04-01,7.855694770812988
2009-04-02,8.150375366210938
2009-04-03,8.254378318786621
2009-04-06,8.10877513885498
2009-04-07,7.831432342529297
2009-04-08,7.921567440032959
2009-04-09,8.264776229858398
2009-04-13,8.372245788574219
2009-04-14,8.216243743896484
2009-04-15,8.410382270812988
2009-04-16,8.413849830627441
2009-04-17,8.476249694824219
2009-04-20,8.084502220153809
2009-04-21,8.24743938446045
2009-04-22,8.285576820373535
2009-04-23,8.306377410888672
2009-04-24,8.701590538024902
2009-04-27,8.510915756225586
2009-04-28,8.465850830078125
2009-04-29,8.656522750854492
2009-04-30,8.899192810058594
2009-05-01,8.919995307922363
2009-05-04,9.422679901123047
2009-05-05,9.367210388183594
2009-05-06,9.40534496307373
2009-05-07,9.096806526184082
2009-05-08,9.290939331054688
2009-05-11,9.155736923217773
2009-05-12,9.245874404907227
2009-05-13,8.847192764282227
2009-05-14,8.92346477508545
2009-05-15,8.954666137695312
2009-05-18,9.211199760437012
2009-05-19,9.318672180175781
2009-05-20,9.360278129577637
2009-05-21,9.152273178100586
2009-05-22,9.11760425567627
2009-05-26,9.336008071899414
2009-05-27,8.985868453979492
2009-05-28,9.145337104797363
2009-05-29,9.419215202331543
2009-06-01,9.706949234008789
2009-06-02,9.804021835327148
2009-06-03,9.467742919921875
2009-06-04,9.686150550842285
2009-06-05,9.547484397888184
2009-06-08,9.498946189880371
2009-06-09,9.668819427490234
2009-06-10,9.679220199584961
2009-06-11,9.814420700073242
2009-06-12,9.713889122009277
2009-06-15,9.388007164001465
2009-06-16,9.134936332702637
2009-06-17,9.030933380126953
2009-06-18,9.107203483581543
2009-06-19,9.085943222045898
2009-06-22,8.625897407531738
2009-06-23,8.73742389678955
2009-06-24,8.824552536010742
2009-06-25,9.012749671936035
2009-06-26,8.998812675476074
2009-06-29,9.07896900177002
2009-06-30,8.991840362548828
2009-07-01,9.012749671936035
2009-07-02,8.765303611755371
2009-07-06,8.695598602294922
2009-07-07,8.448150634765625
2009-07-08,8.455119132995605
2009-07-09,8.521339416503906
2009-07-10,8.472542762756348
2009-07-13,8.730451583862305
2009-07-14,8.796667098999023
2009-07-15,9.141709327697754
2009-07-16,9.228836059570312
2009-07-17,9.274145126342773
2009-07-20,9.47280216217041
2009-07-21,9.584327697753906
2009-07-22,9.612211227416992
2009-07-23,9.93981647491455
2009-07-24,10.019978523254395
2009-07-27,10.040891647338867
2009-07-28,9.957246780395508
2009-07-29,9.748129844665527
2009-07-30,10.044373512268066
2009-07-31,10.148932456970215
2009-08-03,10.507908821105957
2009-08-04,10.46957015991211
2009-08-05,10.55321979522705
2009-08-06,10.466086387634277
2009-08-07,10.528820037841797
2009-08-10,10.389410972595215
2009-08-11,10.36501407623291
2009-08-12,10.459115982055664
2009-08-13,10.650799751281738
2009-08-14,10.382441520690918
2009-08-17,9.98861026763916
2009-08-18,10.138474464416504
2009-08-19,10.270912170410156
2009-08-20,10.291828155517578
2009-08-21,10.563671112060547
2009-08-24,10.480026245117188
2009-08-25,10.427748680114746
2009-08-26,10.389410972595215
2009-08-27,10.462599754333496
2009-08-28,10.528820037841797
