date,BRK-B,JPM,NVDA,GOOGL,PEP,WMT,^GSPC
2014-06-11,128.22000122070312,41.56522750854492,0.46093007922172546,28.14240264892578,61.04816436767578,20.257787704467773,1943.8900146484375
2014-06-12,127.27999877929688,41.39830017089844,0.4637811481952667,27.745683670043945,60.65868377685547,20.143413543701172,1930.1099853515625
2014-06-13,126.54000091552734,41.39830017089844,0.46425628662109375,27.7878360748291,60.63785934448242,20.023725509643555,1936.1600341796875
2014-06-16,126.1500015258789,41.274925231933594,0.4628308415412903,27.388633728027344,60.88821792602539,20.0396785736084,1937.780029296875
2014-06-17,126.02999877929688,41.674102783203125,0.4659193456172943,27.30531883239746,60.700439453125,19.94658088684082,1941.989990234375
2014-06-18,127.16999816894531,41.93537902832031,0.46544429659843445,27.803205490112305,61.82710647583008,20.135438919067383,1956.97998046875
2014-06-19,127.25,41.586997985839844,0.4547526240348816,28.017932891845703,62.66166687011719,20.180652618408203,1959.47998046875
2014-06-20,126.73999786376953,41.76845169067383,0.4497632086277008,28.09380340576172,61.96617126464844,20.130123138427734,1962.8699951171875
2014-06-23,126.66999816894531,42.232948303222656,0.4445362687110901,28.4791202545166,61.472415924072266,20.159372329711914,1962.6099853515625
2014-06-24,126.77999877929688,41.674102783203125,0.43764594197273254,28.392337799072266,61.235965728759766,20.20724868774414,1949.97998046875
2014-06-25,127.12999725341797,41.75392532348633,0.44216015934944153,29.056350708007812,61.60456466674805,20.114147186279297,1959.530029296875
2014-06-26,127.0999984741211,41.65231704711914,0.4362203776836395,28.99882698059082,61.62541580200195,19.925302505493164,1957.219970703125
2014-06-27,127.31999969482422,41.75392532348633,0.43669551610946655,29.04444694519043,61.729736328125,20.0396785736084,1960.9599609375
2014-06-30,126.55999755859375,41.819244384765625,0.44049713015556335,28.993865966796875,62.13311004638672,19.96786117553711,1960.22998046875
2014-07-01,127.23999786376953,42.075050354003906,0.44548654556274414,29.33207130432129,61.98704528808594,20.023725509643555,1973.3199462890625
2014-07-02,127.7300033569336,41.63654708862305,0.4438234567642212,29.296859741210938,62.36259460449219,20.114147186279297,1974.6199951171875
2014-07-03,129.3000030517578,41.69499969482422,0.44786232709884644,29.410919189453125,62.606021881103516,20.14873504638672,1985.43994140625
2014-07-07,128.6999969482422,41.41727828979492,0.44429850578308105,29.29587173461914,62.49476623535156,20.233850479125977,1977.6500244140625
2014-07-08,128.22000122070312,40.752197265625,0.4407346248626709,28.682937622070312,62.404354095458984,20.38812828063965,1963.7099609375
2014-07-09,128.75,40.942230224609375,0.4540398120880127,28.92890167236328,62.43213653564453,20.53707504272461,1972.8299560546875
2014-07-10,128.4499969482422,40.60604476928711,0.45166391134262085,28.764266967773438,62.66166687011719,20.497182846069336,1964.6800537109375
2014-07-11,128.6300048828125,40.78145217895508,0.45261430740356445,29.092052459716797,62.4877815246582,20.43334197998047,1967.5699462890625
2014-07-14,128.97999572753906,41.139556884765625,0.45831647515296936,29.46943473815918,63.343223571777344,20.361522674560547,1977.0999755859375
2014-07-15,128.49000549316406,42.586631774902344,0.4602172374725342,29.409929275512695,62.82859420776367,20.438663482666016,1973.280029296875
2014-07-16,128.11000061035156,42.9082145690918,0.45974209904670715,29.28892707824707,62.939857482910156,20.443984985351562,1981.5699462890625
2014-07-17,126.5199966430664,42.2869873046875,0.4585540294647217,28.80294418334961,62.58515167236328,20.377485275268555,1958.1199951171875
2014-07-18,128.27999877929688,42.557411193847656,0.4381210207939148,30.007488250732422,62.654701232910156,20.505157470703125,1978.219970703125
2014-07-21,128.5800018310547,42.56471633911133,0.4407346248626709,29.67672348022461,62.52952575683594,20.420040130615234,1973.6300048828125
2014-07-22,128.4199981689453,42.87898635864258,0.43883392214775085,29.931119918823242,62.0149040222168,20.385461807250977,1983.530029296875
2014-07-23,128.1300048828125,43.12016296386719,0.42956772446632385,30.011457443237305,63.162418365478516,20.478565216064453,1987.010009765625
2014-07-24,128.35000610351562,43.24440002441406,0.4302806854248047,29.903348922729492,63.92047882080078,20.308334350585938,1987.97998046875
2014-07-25,127.55000305175781,43.12746810913086,0.42267754673957825,29.658870697021484,63.67011260986328,20.20724868774414,1978.3399658203125
2014-07-28,128.3699951171875,43.259033203125,0.4210144579410553,29.705486297607422,63.26670837402344,20.138097763061523,1978.9100341796875
2014-07-29,127.36000061035156,42.8570556640625,0.4224400818347931,29.45406150817871,62.68948745727539,20.06627655029297,1969.949951171875
2014-07-30,127.73999786376953,43.054386138916016,0.42956772446632385,29.527950286865234,61.8340950012207,19.890722274780273,1970.0699462890625
2014-07-31,125.43000030517578,42.14813232421875,0.41578733921051025,28.73996353149414,61.27073287963867,19.571529388427734,1930.6700439453125
2014-08-01,125.83000183105469,41.278411865234375,0.4203017055988312,28.444902420043945,61.277671813964844,19.56089973449707,1925.1500244140625
2014-08-04,129.72000122070312,41.402671813964844,0.41935139894485474,28.874849319458008,62.37651443481445,19.56089973449707,1938.989990234375
2014-08-05,127.98999786376953,40.971466064453125,0.41958892345428467,28.422090530395508,62.03575897216797,19.50769805908203,1920.2099609375
2014-08-06,129.11000061035156,41.095703125,0.4191136956214905,28.489036560058594,62.94679641723633,19.866474151611328,1920.239990234375
2014-08-07,128.9499969482422,40.86183547973633,0.4148370325565338,28.356138229370117,62.522605895996094,19.79953956604004,1909.5699462890625
2014-08-08,130.89999389648438,41.176109313964844,0.45142629742622375,28.66012191772461,62.793819427490234,19.9923095703125,1931.5899658203125
2014-08-11,131.9499969482422,41.161476135253906,0.4490503966808319,28.62590789794922,63.837013244628906,19.90931510925293,1936.9200439453125
2014-08-12,133.05999755859375,41.18341064453125,0.4490503966808319,28.371511459350586,63.433624267578125,19.871826171875,1933.75
2014-08-13,133.0800018310547,41.453834533691406,0.45166391134262085,28.98841094970703,63.8022346496582,19.820959091186523,1946.719970703125
2014-08-14,135.3000030517578,41.64384460449219,0.44667449593544006,28.99287223815918,63.837013244628906,19.917343139648438,1955.1800537109375
2014-08-15,134.33999633789062,41.47575378417969,0.45237672328948975,28.946258544921875,63.87871170043945,19.78615379333496,1955.06005859375
2014-08-18,135.02999877929688,41.82655715942383,0.4585540294647217,29.392074584960938,64.0873794555664,19.944122314453125,1971.739990234375
2014-08-19,134.89999389648438,42.067745208740234,0.46225303411483765,29.610767364501953,63.885711669921875,20.048538208007812,1981.5999755859375
2014-08-20,134.91000366210938,42.12620544433594,0.4593893587589264,29.526464462280273,64.14300537109375,20.069955825805664,1986.510009765625
2014-08-21,136.80999755859375,42.754737854003906,0.455093652009964,29.378189086914062,64.01783752441406,20.227928161621094,1992.3699951171875
2014-08-22,135.75,42.7474250793457,0.45533236861228943,29.384138107299805,63.704891204833984,20.2761173248291,1988.4000244140625
2014-08-25,136.22999572753906,43.368648529052734,0.4560483992099762,29.28644561767578,64.8106689453125,20.265409469604492,1997.9200439453125
2014-08-26,136.25,43.66099166870117,0.46416229009628296,29.164949417114258,64.40033721923828,20.219894409179688,2000.02001953125
2014-08-27,136.52000427246094,43.55137252807617,0.4589120149612427,28.91105079650879,64.14300537109375,20.308246612548828,2000.1199951171875
2014-08-28,136.11000061035156,43.23711013793945,0.4627302289009094,28.778148651123047,64.38642883300781,20.321636199951172,1996.739990234375
2014-08-29,137.25,43.449058532714844,0.46416229009628296,28.879310607910156,64.32380676269531,20.214542388916016,2003.3699951171875
2014-09-02,137.9600067138672,43.60982894897461,0.4653553068637848,29.190244674682617,64.31686401367188,20.281471252441406,2002.280029296875
2014-09-03,137.72999572753906,43.63176345825195,0.4696510434150696,29.234376907348633,64.96478271484375,20.351089477539062,2000.719970703125
2014-09-04,137.9499969482422,43.639068603515625,0.4780035614967346,29.413894653320312,64.33438873291016,20.498340606689453,1997.6500244140625
2014-09-05,138.07000732421875,43.78524398803711,0.4765717089176178,29.643991470336914,64.26435089111328,20.752696990966797,2007.7099609375
2014-09-08,138.27999877929688,43.77062225341797,0.47227615118026733,29.83491325378418,64.34140014648438,20.490314483642578,2001.5400390625
2014-09-09,136.88999938964844,43.16402053833008,0.4663099944591522,29.35587501525879,64.03321075439453,20.546541213989258,1988.43994140625
2014-09-10,137.72000122070312,43.28095245361328,0.4679805338382721,29.427778244018555,64.2923812866211,20.48495864868164,1995.68994140625
2014-09-11,137.9199981689453,43.67560577392578,0.4632077217102051,29.3132266998291,64.1943130493164,20.37518310546875,1997.449951171875
2014-09-12,137.08999633789062,43.87294387817383,0.4562869668006897,29.005273818969727,63.6479606628418,20.286827087402344,1985.5400390625
2014-09-15,138.0399932861328,43.80715560913086,0.4500821828842163,28.843608856201172,63.879127502441406,20.297544479370117,1984.1300048828125
2014-09-16,138.69000244140625,43.84370803833008,0.4567641317844391,29.19767951965332,64.83871459960938,20.434085845947266,1998.97998046875
2014-09-17,139.61000061035156,44.07757568359375,0.4570029377937317,29.42133331298828,65.03482055664062,20.412668228149414,2001.5699462890625
2014-09-18,141.27999877929688,44.81573486328125,0.4639235734939575,29.618701934814453,65.3990249633789,20.407316207885742,2011.3599853515625
2014-09-19,140.55999755859375,44.66225051879883,0.45533236861228943,30.021869659423828,65.69325256347656,20.573314666748047,2010.4000244140625
2014-09-22,139.25999450683594,44.516090393066406,0.4507982134819031,29.618701934814453,65.54615783691406,20.431406021118164,1994.2900390625
2014-09-23,138.77999877929688,44.53801727294922,0.44888901710510254,29.316696166992188,65.09086608886719,20.24130630493164,1982.77001953125
2014-09-24,139.9499969482422,45.04229736328125,0.45151403546333313,29.675731658935547,65.49009704589844,20.637571334838867,1998.300048828125
2014-09-25,137.08999633789062,43.96064376831055,0.44172975420951843,29.022626876831055,64.90875244140625,20.38054084777832,1965.989990234375
2014-09-26,138.67999267578125,44.26028823852539,0.44268420338630676,29.154043197631836,65.2309341430664,20.47960090637207,1982.8499755859375
2014-09-29,138.3300018310547,44.09221267700195,0.4419683814048767,29.149580001831055,65.24494171142578,20.369831085205078,1977.800048828125
2014-09-30,138.13999938964844,44.026424407958984,0.4402978718280792,29.179332733154297,65.20291137695312,20.47425079345703,1972.2900390625
2014-10-01,136.6199951171875,43.68292236328125,0.43600231409072876,28.743932723999023,64.89473724365234,20.38054084777832,1946.1600341796875
