date,AAPL,JPM,MSFT,^GSPC
2022-03-07,155.93600463867188,115.91015625,269.8107604980469,4201.08984375
2022-03-08,154.1152801513672,115.09383392333984,266.8505859375,4170.7001953125
2022-03-09,159.50889587402344,119.7047348022461,279.0878601074219,4277.8798828125
2022-03-10,155.17247009277344,118.2873764038086,276.27276611328125,4259.52001953125
2022-03-11,151.4624786376953,115.6230697631836,270.9328308105469,4204.31005859375
2022-03-14,147.43930053710938,116.77132415771484,267.4212951660156,4173.10986328125
2022-03-15,151.8148956298828,118.84354400634766,277.7819519042969,4262.4501953125
2022-03-16,156.2198944091797,124.15418243408203,284.7857360839844,4357.85986328125
2022-03-17,157.22808837890625,125.72406005859375,285.58868408203125,4411.669921875
2022-03-18,160.51722717285156,125.67921447753906,290.6286926269531,4463.1201171875
2022-03-21,161.8876190185547,125.27554321289062,289.40008544921875,4461.18017578125
2022-03-22,165.25494384765625,127.93978881835938,294.1402587890625,4511.60986328125
2022-03-23,166.61563110351562,125.39213562011719,289.7193603515625,4456.240234375
2022-03-24,170.39410400390625,126.20846557617188,294.17889404296875,4520.16015625
2022-03-25,171.03038024902344,127.31185913085938,293.77264404296875,4543.06005859375
2022-03-28,171.8917999267578,126.36994171142578,300.5635681152344,4575.52001953125
2022-03-29,175.1808319091797,126.64804077148438,305.1199645996094,4631.60009765625
2022-03-30,174.0159912109375,126.07392883300781,303.6205139160156,4602.4501953125
2022-03-31,170.9226837158203,122.28829956054688,298.2515869140625,4530.41015625
2022-04-01,170.62905883789062,121.38226318359375,299.3254089355469,4545.85986328125
2022-04-04,174.6718292236328,121.9205093383789,304.69427490234375,4582.64013671875
2022-04-05,171.3631591796875,120.50167083740234,300.73773193359375,4525.1201171875
2022-04-06,168.20143127441406,118.82979583740234,289.72900390625,4481.14990234375
2022-04-07,168.50486755371094,118.46829986572266,291.5380554199219,4500.2099609375
2022-04-08,166.49813842773438,120.6372299194336,287.28155517578125,4488.27978515625
2022-04-11,162.2498016357422,120.19441986083984,275.95355224609375,4412.52978515625
2022-04-12,164.11944580078125,118.87496185302734,272.8579406738281,4397.4501953125
2022-04-13,166.80157470703125,115.04322814941406,278.2366027832031,4446.58984375
2022-04-14,161.79953002929688,113.97682189941406,270.7007141113281,4392.58984375
2022-04-18,161.58416748046875,116.09152221679688,271.36822509765625,4391.68994140625
2022-04-19,163.864990234375,118.49539947509766,275.9922180175781,4462.2099609375
2022-04-20,163.69854736328125,118.91112518310547,277.0176696777344,4459.4501953125
2022-04-21,162.90562438964844,117.98933410644531,271.6488037109375,4393.66015625
2022-04-22,158.37339782714844,114.60038757324219,265.09002685546875,4271.77978515625
2022-04-25,159.44039916992188,114.56423950195312,271.561767578125,4296.1201171875
2022-04-26,153.48880004882812,111.17530059814453,261.40423583984375,4175.2001953125
2022-04-27,153.26368713378906,109.7293472290039,273.9801330566406,4183.9599609375
2022-04-28,160.1843719482422,111.4644775390625,280.1810302734375,4287.5
2022-04-29,154.32081604003906,107.86769104003906,268.466064453125,4131.93017578125
2022-05-02,154.6243133544922,108.8527603149414,275.18939208984375,4155.3798828125
2022-05-03,156.1121826171875,111.184326171875,272.5871276855469,4175.47998046875
2022-05-04,162.5140838623047,114.86248016357422,280.51959228515625,4300.169921875
2022-05-05,153.4594268798828,111.9886474609375,268.3016052246094,4146.8701171875
2022-05-06,154.18487548828125,111.80791473388672,265.7671203613281,4123.33984375
2022-05-09,149.0675811767578,110.12698364257812,255.9481964111328,3991.239990234375
2022-05-10,151.46939086914062,107.44296264648438,260.70770263671875,4001.050048828125
2022-05-11,143.61700439453125,106.76516723632812,252.04969787597656,3935.179931640625
2022-05-12,139.7545623779297,106.6748046875,247.01939392089844,3930.080078125
2022-05-13,144.21498107910156,107.62370300292969,252.6011199951172,4023.889892578125
2022-05-16,142.67591857910156,106.87361907958984,252.9686737060547,4008.010009765625
2022-05-17,146.30311584472656,110.41619110107422,258.1151428222656,4088.85009765625
2022-05-18,138.04879760742188,108.52740478515625,246.36326599121094,3923.679931640625
2022-05-19,134.6470947265625,106.91879272460938,245.45181274414062,3900.7900390625
2022-05-20,134.88230895996094,106.04219055175781,244.88946533203125,3901.360107421875
2022-05-23,140.29373168945312,112.6031723022461,252.73373413085938,3973.75
2022-05-24,137.59783935546875,114.1937255859375,251.7350311279297,3941.47998046875
2022-05-25,137.7546844482422,114.98899841308594,254.5469970703125,3978.72998046875
2022-05-26,140.95053100585938,116.97716522216797,257.82421875,4057.840087890625
2022-05-27,146.69522094726562,118.6309814453125,264.9413757324219,4158.240234375
2022-05-31,145.9109649658203,119.49851989746094,263.6129455566406,4132.14990234375
2022-06-01,145.78350830078125,117.40193176269531,264.1463317871094,4101.22998046875
2022-06-02,148.23431396484375,119.29067993164062,266.24066162109375,4176.81982421875
2022-06-03,142.51905822753906,117.6278305053711,261.8191223144531,4108.5400390625
2022-06-06,143.2640838623047,117.2392349243164,260.58770751953125,4121.43017578125
2022-06-07,145.78350830078125,117.5465087890625,264.2237854003906,4160.68017578125
2022-06-08,145.0482940673828,115.67581939697266,262.1972961425781,4115.77001953125
2022-06-09,139.8330078125,113.24481964111328,256.748046875,4017.820068359375
2022-06-10,134.43142700195312,108.03942108154297,245.30638122558594,3900.860107421875
2022-06-13,129.2847137451172,104.8221664428711,234.9022674560547,3749.6298828125
2022-06-14,130.1473846435547,103.0780029296875,237.06455993652344,3735.47998046875
2022-06-15,132.76486206054688,104.29803466796875,244.11373901367188,3789.989990234375
2022-06-16,127.50052642822266,102.50865936279297,237.52993774414062,3666.77001953125
2022-06-17,128.97100830078125,102.14714813232422,240.12855529785156,3674.840087890625
2022-06-21,133.19613647460938,104.67758178710938,246.03358459472656,3764.7900390625
2022-06-22,132.6864471435547,104.09016418457031,245.442138671875,3759.889892578125
2022-06-23,135.5489501953125,102.95146179199219,250.99806213378906,3795.72998046875
2022-06-24,138.87225341796875,106.02410888671875,259.569580078125,3911.739990234375
2022-06-27,138.87225341796875,105.17461395263672,256.844970703125,3900.110107421875
2022-06-28,134.7353057861328,104.66854095458984,248.69036865234375,3821.550048828125
2022-06-29,136.49008178710938,104.19861602783203,252.35557556152344,3818.830078125
2022-06-30,134.02943420410156,101.76759338378906,249.02969360351562,3785.3798828125
2022-07-01,136.19598388671875,103.06897735595703,251.6962127685547,3825.330078125
2022-07-05,138.77418518066406,102.67692565917969,254.8668975830078,3831.389892578125
2022-07-06,140.1074676513672,102.01136016845703,258.1248779296875,3845.080078125
2022-07-07,143.46994018554688,104.59152221679688,260.248291015625,3902.6201171875
2022-07-08,144.14634704589844,104.2633056640625,259.53082275390625,3899.3798828125
2022-07-11,142.01905822753906,102.89572143554688,256.4764709472656,3854.429931640625
2022-07-12,142.98960876464844,102.99601745605469,245.9656982421875,3818.800048828125
2022-07-13,142.62689208984375,102.02960205078125,245.04454040527344,3801.780029296875
2022-07-14,145.54824829101562,98.46481323242188,246.36326599121094,3790.3798828125
2022-07-15,147.2147979736328,102.977783203125,248.92308044433594,3863.159912109375
2022-07-18,144.17581176757812,101.92019653320312,246.528076171875,3830.85009765625
2022-07-19,148.0284881591797,104.4456558227539,251.6477508544922,3936.68994140625
2022-07-20,150.02828979492188,104.42740631103516,254.30450439453125,3959.89990234375
2022-07-21,152.2928466796875,105.1385498046875,256.7964782714844,3998.949951171875
2022-07-22,151.05764770507812,104.62799072265625,252.4525146484375,3961.6298828125
2022-07-25,149.94007873535156,105.0473861694336,250.96902465820312,3966.840087890625
2022-07-26,148.61666870117188,103.40629577636719,244.24949645996094,3921.050048828125
2022-07-27,153.7045440673828,105.06561279296875,260.5780029296875,4023.610107421875
2022-07-28,154.2534942626953,104.67356872558594,268.0151062011719,4072.429931640625
2022-07-29,159.3119354248047,105.1750259399414,272.21356201171875,4130.2900390625
2022-08-01,158.33163452148438,104.12654876708984,269.5665283203125,4118.6298828125
2022-08-02,156.86114501953125,102.50370788574219,266.473388671875,4091.18994140625
2022-08-03,162.86073303222656,103.57953643798828,273.89105224609375,4155.169921875
2022-08-04,162.54698181152344,102.43988037109375,275.0351867675781,4151.93994140625
2022-08-05,162.32122802734375,105.5396957397461,274.31768798828125,4145.18994140625
2022-08-08,161.8500213623047,104.25418090820312,271.80633544921875,4140.06005859375
2022-08-09,161.89910888671875,105.1932373046875,273.7261962890625,4122.47021484375
2022-08-10,166.13995361328125,107.93749237060547,280.3778381347656,4210.240234375
2022-08-11,165.40371704101562,109.53299713134766,278.3028869628906,4207.27001953125
2022-08-12,168.94757080078125,111.34730529785156,283.0443115234375,4280.14990234375
2022-08-15,170.01759338378906,111.64815521240234,284.5569152832031,4297.14013671875
2022-08-16,169.86050415039062,112.71487426757812,283.8200378417969,4305.2001953125
2022-08-17,171.35269165039062,111.76667022705078,283.07183837890625,4274.0400390625
2022-08-18,170.9600067138672,110.90055847167969,281.95440673828125,4283.740234375
2022-08-19,168.37818908691406,108.15631103515625,278.0482482910156,4228.47998046875
