date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-07-30,13.818994522094727,22.140098571777344,12.687746047973633,25.020910263061523,8.83145809173584,17.20279312133789,,10.304296493530273,23.464231491088867,11.441838264465332
2008-07-31,13.717087745666504,21.232587814331055,12.571500778198242,24.256696701049805,8.780386924743652,16.937007904052734,,10.194534301757812,23.486286163330078,11.366140365600586
2008-08-01,13.469104766845703,21.229726791381836,12.571500778198242,24.235462188720703,8.682173728942871,16.906095504760742,,9.902724266052246,23.309860229492188,11.254591941833496
2008-08-04,12.88481616973877,20.230878829956055,12.466883659362793,24.12932014465332,8.725391387939453,17.060626983642578,,9.795639991760254,23.508344650268555,11.338254928588867
2008-08-05,13.03428840637207,20.382139205932617,13.100394248962402,24.801546096801758,8.890392303466797,17.357337951660156,,9.875953674316406,24.2728328704834,11.844216346740723
2008-08-06,13.163369178771973,20.847312927246094,12.966721534729004,25.27565574645996,9.016104698181152,17.542768478393555,,9.929494857788086,24.368404388427734,11.784453392028809
2008-08-07,13.122610092163086,20.6047306060791,12.32739543914795,24.42652702331543,9.000391006469727,17.20279312133789,,9.921463012695312,24.074359893798828,11.553380966186523
2008-08-08,13.068256378173828,20.256572723388672,12.751676559448242,25.268564224243164,9.173251152038574,17.56131935119629,,9.950916290283203,24.493366241455078,12.103168487548828
2008-08-11,13.085248947143555,20.248004913330078,12.966721534729004,25.33224105834961,9.232178688049316,17.71586036682129,,10.060677528381348,24.51542091369629,12.473673820495605
2008-08-12,13.193946838378906,20.259416580200195,12.309957504272461,25.084592819213867,9.251822471618652,17.839479446411133,,9.942880630493164,24.463956832885742,12.31032943725586
2008-08-13,13.479292869567871,20.975740432739258,11.955418586730957,24.99260139465332,9.216461181640625,17.660221099853516,,9.942880630493164,24.47865867614746,12.111136436462402
2008-08-14,13.452117919921875,20.590471267700195,12.32739543914795,25.084592819213867,9.287181854248047,17.740581512451172,,9.85721492767334,24.463956832885742,12.294395446777344
2008-08-15,13.367195129394531,20.205204010009766,12.414578437805176,25.22611427307129,9.32253360748291,17.913667678833008,,9.892012596130371,24.7065486907959,12.437820434570312
2008-08-18,13.244897842407227,19.948354721069336,11.937983512878418,24.943071365356445,9.204676628112793,17.839479446411133,,9.905403137207031,24.500717163085938,12.22667407989502
2008-08-19,13.163369178771973,20.66466522216797,11.589262962341309,24.631725311279297,9.043606758117676,17.59840965270996,,9.958945274353027,24.390459060668945,11.99958610534668
2008-08-20,13.394365310668945,21.261112213134766,11.827553749084473,24.433595657348633,9.063244819641113,17.604589462280273,,9.996423721313477,24.236085891723633,11.852182388305664
2008-08-21,13.509866714477539,21.794788360595703,11.612508773803711,24.49020767211914,9.0278902053833,17.412967681884766,,10.092803955078125,24.081714630126953,11.947793960571289
2008-08-22,13.503074645996094,21.295372009277344,12.054229736328125,24.97136688232422,9.153606414794922,17.72822380065918,,10.132956504821777,24.48601531982422,12.22667407989502
2008-08-25,13.210928916931152,21.018545150756836,11.62994384765625,24.582197189331055,9.035748481750488,17.443870544433594,,10.025874137878418,24.089069366455078,11.884050369262695
2008-08-26,13.282262802124023,21.44662094116211,11.722939491271973,24.575115203857422,9.000391006469727,17.375883102416992,,10.135637283325195,24.059656143188477,11.97568416595459
2008-08-27,13.404549598693848,21.78622817993164,11.949607849121094,24.64588165283203,9.086819648742676,17.45623779296875,,10.207913398742676,24.096403121948242,12.011537551879883
