date,XOM,CVX
2022-09-13,84.16339874267578,136.85055541992188
2022-09-14,86.22931671142578,140.16429138183594
2022-09-15,83.72196197509766,137.88926696777344
2022-09-16,82.29173278808594,134.30943298339844
2022-09-19,82.28289794921875,134.6957550048828
2022-09-20,81.61193084716797,134.1634979248047
2022-09-21,80.29647064208984,133.07321166992188
2022-09-22,79.96097564697266,132.97021484375
2022-09-23,75.70555114746094,124.28237915039062
2022-09-26,74.14289855957031,121.01158905029297
2022-09-27,75.69673156738281,121.06307220458984
2022-09-28,78.45127868652344,125.1494369506836
2022-09-29,78.29236602783203,124.28237915039062
2022-09-30,77.08282470703125,123.33802795410156
2022-10-03,81.15283966064453,130.25741577148438
2022-10-04,84.11042785644531,135.32244873046875
2022-10-05,87.50944519042969,136.09510803222656
2022-10-06,90.10507202148438,138.5760955810547
2022-10-07,89.19571685791016,137.38279724121094
2022-10-10,87.26226806640625,134.9018096923828
2022-10-11,86.52064514160156,134.9275360107422
2022-10-12,86.90028381347656,135.3310089111328
2022-10-13,89.93732452392578,141.8898162841797
2022-10-14,87.57124328613281,137.47720336914062
2022-10-17,88.83375549316406,138.4816436767578
2022-10-18,88.99268341064453,139.6920928955078
2022-10-19,91.63243865966797,144.2248992919922
2022-10-20,91.75603485107422,145.04904174804688
2022-10-21,93.4599609375,148.68040466308594
2022-10-24,94.11327362060547,148.62892150878906
2022-10-25,93.47760772705078,150.17417907714844
2022-10-26,94.59001922607422,152.02847290039062
2022-10-27,94.95201110839844,152.723876953125
2022-10-28,97.73301696777344,154.5094757080078
2022-10-31,97.83011627197266,155.29930114746094
2022-11-01,98.80127716064453,156.43252563476562
2022-11-02,96.77069091796875,153.23895263671875
2022-11-03,98.08616638183594,155.4967803955078
2022-11-04,99.15442657470703,157.46267700195312
2022-11-07,100.32864379882812,159.34275817871094
2022-11-08,100.64646911621094,159.11094665527344
2022-11-09,96.14386749267578,152.74961853027344
2022-11-10,97.55644226074219,155.64271545410156
2022-11-11,100.60233306884766,160.07247924804688
2022-11-14,100.89602661132812,160.14971923828125
